Product_ID,Date,Base_Cost,Price,Competitor_Price,Inventory,Units_Demanded,Competitor_Delta,Margin,Price_Cost_Ratio,Inventory_Pressure,Day_Week,Month,Week_Year,rolling_demand_7,rolling_demand_30,lag_1,lag_7,lag_30
P14,2024-07-27,10.44,15.98,13.68,115,80,-2.3000000000000007,5.540000000000001,1.5306513409961686,0,5,7,30,92.57142857142857,99.4,94.0,87.0,94.0
P14,2024-07-28,10.44,12.86,14.43,83,108,1.5700000000000003,2.42,1.2318007662835249,0,6,7,30,94.57142857142857,99.56666666666666,80.0,94.0,103.0
P14,2024-07-29,10.44,13.06,12.69,161,107,-0.370000000000001,2.620000000000001,1.2509578544061304,0,0,7,31,98.57142857142857,100.26666666666667,108.0,79.0,86.0
P14,2024-07-30,10.44,11.74,14.02,170,128,2.2799999999999994,1.3000000000000007,1.124521072796935,0,1,7,31,105.28571428571429,101.13333333333334,107.0,81.0,102.0
P14,2024-07-31,10.44,14.84,12.65,188,85,-2.1899999999999995,4.4,1.421455938697318,0,2,7,31,102.14285714285714,100.33333333333333,128.0,107.0,109.0
P14,2024-08-01,10.44,15.18,14.77,103,77,-0.41000000000000014,4.74,1.4540229885057472,0,3,8,31,97.0,99.56666666666666,85.0,113.0,100.0
P14,2024-08-02,10.44,12.82,15.11,196,103,2.289999999999999,2.380000000000001,1.227969348659004,0,4,8,31,98.28571428571429,99.56666666666666,77.0,94.0,103.0
P14,2024-08-03,10.44,13.24,13.38,186,101,0.14000000000000057,2.8000000000000007,1.2681992337164751,0,5,8,31,101.28571428571429,98.63333333333334,103.0,80.0,129.0
P14,2024-08-04,10.44,16.23,13.27,173,71,-2.960000000000001,5.790000000000001,1.5545977011494254,0,6,8,31,96.0,97.7,101.0,108.0,99.0
P14,2024-08-05,10.44,12.95,12.63,154,108,-0.3199999999999985,2.51,1.2404214559386972,0,0,8,32,96.14285714285714,97.43333333333334,71.0,107.0,116.0
P14,2024-08-06,10.44,16.16,12.88,194,68,-3.2799999999999994,5.720000000000001,1.5478927203065136,0,1,8,32,87.57142857142857,96.7,108.0,128.0,90.0
P14,2024-08-07,10.44,15.99,14.14,40,74,-1.8499999999999996,5.550000000000001,1.531609195402299,0,2,8,32,86.0,95.5,68.0,85.0,110.0
P14,2024-08-08,10.44,13.93,14.33,87,97,0.40000000000000036,3.49,1.3342911877394636,0,3,8,32,88.85714285714286,95.1,74.0,77.0,109.0
P14,2024-08-09,10.44,14.01,13.82,86,94,-0.1899999999999995,3.5700000000000003,1.3419540229885059,0,4,8,32,87.57142857142857,95.13333333333334,97.0,103.0,93.0
P14,2024-08-10,10.44,15.26,13.82,66,81,-1.4399999999999995,4.82,1.4616858237547894,0,5,8,32,84.71428571428571,94.06666666666666,94.0,101.0,113.0
P14,2024-08-11,10.44,15.04,14.23,113,81,-0.8099999999999987,4.6,1.4406130268199233,0,6,8,32,86.14285714285714,93.93333333333334,81.0,71.0,85.0
P14,2024-08-12,10.44,14.82,15.0,104,83,0.17999999999999972,4.380000000000001,1.4195402298850575,0,0,8,33,82.57142857142857,92.96666666666667,81.0,108.0,112.0
P14,2024-08-13,10.44,9.68,12.62,24,133,2.9399999999999995,-0.7599999999999998,0.9272030651340997,1,1,8,33,91.85714285714286,94.46666666666667,83.0,68.0,88.0
P14,2024-08-14,10.44,14.31,14.95,147,88,0.6399999999999988,3.870000000000001,1.370689655172414,0,2,8,33,93.85714285714286,93.53333333333333,133.0,74.0,116.0
P14,2024-08-15,10.44,13.24,14.92,113,100,1.6799999999999997,2.8000000000000007,1.2681992337164751,0,3,8,33,94.28571428571429,93.66666666666667,88.0,97.0,96.0
P14,2024-08-16,10.44,11.35,13.76,152,120,2.41,0.9100000000000001,1.0871647509578544,0,4,8,33,98.0,94.4,100.0,94.0,98.0
P14,2024-08-17,10.44,14.71,13.34,27,88,-1.370000000000001,4.270000000000001,1.4090038314176248,1,5,8,33,99.0,94.26666666666667,120.0,81.0,92.0
P14,2024-08-18,10.44,13.99,12.72,182,89,-1.2699999999999996,3.5500000000000007,1.3400383141762453,0,6,8,33,100.14285714285714,93.96666666666667,88.0,81.0,98.0
P14,2024-08-19,10.44,14.2,12.42,92,91,-1.7799999999999994,3.76,1.3601532567049808,0,0,8,34,101.28571428571429,94.1,89.0,83.0,87.0
P14,2024-08-20,10.44,16.39,14.37,46,64,-2.0200000000000014,5.950000000000001,1.5699233716475096,0,1,8,34,91.42857142857143,93.1,91.0,133.0,94.0
P14,2024-08-21,10.44,13.12,12.88,69,102,-0.23999999999999844,2.6799999999999997,1.2567049808429118,0,2,8,34,93.42857142857143,93.86666666666666,64.0,88.0,79.0
P14,2024-08-22,10.44,12.84,13.54,119,103,0.6999999999999993,2.4000000000000004,1.2298850574712643,0,3,8,34,93.85714285714286,94.6,102.0,100.0,81.0
P14,2024-08-23,10.44,12.28,13.69,176,115,1.4100000000000001,1.8399999999999999,1.1762452107279693,0,4,8,34,93.14285714285714,94.86666666666666,103.0,120.0,107.0
P14,2024-08-24,10.44,13.55,12.6,56,97,-0.9500000000000011,3.110000000000001,1.2978927203065136,0,5,8,34,94.42857142857143,94.33333333333333,115.0,88.0,113.0
P14,2024-08-25,10.44,11.85,13.13,48,113,1.2800000000000011,1.4100000000000001,1.1350574712643677,0,6,8,34,97.85714285714286,94.96666666666667,97.0,89.0,94.0
P14,2024-08-26,10.44,13.34,13.93,143,99,0.5899999999999999,2.9000000000000004,1.277777777777778,0,0,8,35,99.0,95.6,113.0,91.0,80.0
P14,2024-08-27,10.44,14.08,14.05,108,92,-0.02999999999999936,3.6400000000000006,1.3486590038314177,0,1,8,35,103.0,95.06666666666666,99.0,64.0,108.0
P14,2024-08-28,10.44,16.7,12.64,48,64,-4.059999999999999,6.26,1.5996168582375478,0,2,8,35,97.57142857142857,93.63333333333334,92.0,102.0,107.0
P14,2024-08-29,10.44,14.59,13.62,30,87,-0.9700000000000006,4.15,1.3975095785440614,0,3,8,35,95.28571428571429,92.26666666666667,64.0,103.0,128.0
P14,2024-08-30,10.44,16.43,14.15,40,68,-2.2799999999999994,5.99,1.5737547892720307,0,4,8,35,88.57142857142857,91.7,87.0,115.0,85.0
P14,2024-08-31,10.44,13.59,14.83,62,96,1.2400000000000002,3.1500000000000004,1.3017241379310345,0,5,8,35,88.42857142857143,92.33333333333333,68.0,97.0,77.0
P14,2024-09-01,10.44,12.2,14.8,186,105,2.6000000000000014,1.7599999999999998,1.1685823754789273,0,6,9,35,87.28571428571429,92.4,96.0,113.0,103.0
P14,2024-09-02,10.44,15.31,13.15,111,80,-2.16,4.870000000000001,1.4664750957854407,0,0,9,36,84.57142857142857,91.7,105.0,99.0,101.0
P14,2024-09-03,10.44,11.27,12.88,60,118,1.6100000000000012,0.8300000000000001,1.0795019157088124,0,1,9,36,88.28571428571429,93.26666666666667,80.0,92.0,71.0
P14,2024-09-04,10.44,13.72,14.0,114,95,0.27999999999999936,3.280000000000001,1.3141762452107282,0,2,9,36,92.71428571428571,92.83333333333333,118.0,64.0,108.0
P14,2024-09-05,10.44,14.6,13.98,72,76,-0.6199999999999992,4.16,1.3984674329501916,0,3,9,36,91.14285714285714,93.1,95.0,87.0,68.0
P14,2024-09-06,10.44,16.06,15.09,53,60,-0.9699999999999989,5.619999999999999,1.5383141762452106,0,4,9,36,90.0,92.63333333333334,76.0,68.0,74.0
P14,2024-09-07,10.44,13.48,14.92,192,94,1.4399999999999995,3.040000000000001,1.2911877394636015,0,5,9,36,89.71428571428571,92.53333333333333,60.0,96.0,97.0
P14,2024-09-08,10.44,14.1,13.66,87,93,-0.4399999999999995,3.66,1.3505747126436782,0,6,9,36,88.0,92.5,94.0,105.0,94.0
P14,2024-09-09,10.44,14.28,12.72,99,81,-1.5599999999999987,3.84,1.367816091954023,0,0,9,37,88.14285714285714,92.5,93.0,80.0,81.0
P14,2024-09-10,10.44,13.1,15.06,132,95,1.9600000000000009,2.66,1.2547892720306513,0,1,9,37,84.85714285714286,92.96666666666667,81.0,118.0,81.0
P14,2024-09-11,10.44,13.95,13.61,26,85,-0.33999999999999986,3.51,1.3362068965517242,1,2,9,37,83.42857142857143,93.03333333333333,95.0,95.0,83.0
P14,2024-09-12,10.44,12.79,12.53,161,105,-0.2599999999999998,2.3499999999999996,1.225095785440613,0,3,9,37,87.57142857142857,92.1,85.0,76.0,133.0
P14,2024-09-13,10.44,11.39,14.07,73,119,2.6799999999999997,0.9500000000000011,1.0909961685823757,0,4,9,37,96.0,93.13333333333334,105.0,60.0,88.0
P14,2024-09-14,10.44,14.93,15.08,33,82,0.15000000000000036,4.49,1.4300766283524904,0,5,9,37,94.28571428571429,92.53333333333333,119.0,94.0,100.0
P14,2024-09-15,10.44,13.4,14.5,87,96,1.0999999999999996,2.960000000000001,1.2835249042145596,0,6,9,37,94.71428571428571,91.73333333333333,82.0,93.0,120.0
P14,2024-09-16,10.44,11.86,14.49,141,113,2.630000000000001,1.42,1.1360153256704981,0,0,9,38,99.28571428571429,92.56666666666666,96.0,81.0,88.0
P14,2024-09-17,10.44,14.67,15.15,170,81,0.4800000000000004,4.23,1.4051724137931034,0,1,9,38,97.28571428571429,92.3,113.0,95.0,89.0
P14,2024-09-18,10.44,12.45,13.78,164,101,1.33,2.01,1.1925287356321839,0,2,9,38,99.57142857142857,92.63333333333334,81.0,85.0,91.0
P14,2024-09-19,10.44,14.43,14.97,76,79,0.5400000000000009,3.99,1.382183908045977,0,3,9,38,95.85714285714286,93.13333333333334,101.0,105.0,64.0
P14,2024-09-20,10.44,15.26,12.46,175,73,-2.799999999999999,4.82,1.4616858237547894,0,4,9,38,89.28571428571429,92.16666666666667,79.0,119.0,102.0
P14,2024-09-21,10.44,13.7,14.11,97,94,0.41000000000000014,3.26,1.3122605363984674,0,5,9,38,91.0,91.86666666666666,73.0,82.0,103.0
P14,2024-09-22,10.44,15.09,14.13,146,78,-0.9599999999999991,4.65,1.4454022988505748,0,6,9,38,88.42857142857143,90.63333333333334,94.0,96.0,115.0
P14,2024-09-23,10.44,14.0,12.47,118,87,-1.5299999999999994,3.5600000000000005,1.3409961685823755,0,0,9,39,84.71428571428571,90.3,78.0,113.0,97.0
P14,2024-09-24,10.44,13.76,14.56,195,86,0.8000000000000007,3.3200000000000003,1.318007662835249,0,1,9,39,85.42857142857143,89.4,87.0,81.0,113.0
P14,2024-09-25,10.44,15.36,15.02,65,75,-0.33999999999999986,4.92,1.471264367816092,0,2,9,39,81.71428571428571,88.6,86.0,101.0,99.0
P14,2024-09-26,10.44,13.72,13.56,98,91,-0.16000000000000014,3.280000000000001,1.3141762452107282,0,3,9,39,83.42857142857143,88.56666666666666,75.0,79.0,92.0
P14,2024-09-27,10.44,13.96,14.31,180,88,0.34999999999999964,3.5200000000000014,1.3371647509578546,0,4,9,39,85.57142857142857,89.36666666666666,91.0,73.0,64.0
P14,2024-09-28,10.44,11.55,14.02,178,111,2.469999999999999,1.1100000000000012,1.10632183908046,0,5,9,39,88.0,90.16666666666667,88.0,94.0,87.0
P14,2024-09-29,10.44,13.65,13.3,33,93,-0.34999999999999964,3.210000000000001,1.3074712643678161,0,6,9,39,90.14285714285714,91.0,111.0,78.0,68.0
P14,2024-09-30,10.44,14.64,13.8,93,83,-0.8399999999999999,4.200000000000001,1.4022988505747127,0,0,9,40,89.57142857142857,90.56666666666666,93.0,87.0,96.0
P14,2024-10-01,10.44,12.03,12.63,61,110,0.6000000000000014,1.5899999999999999,1.1522988505747127,0,1,10,40,93.0,90.73333333333333,83.0,86.0,105.0
P14,2024-10-02,10.44,10.35,14.17,146,125,3.8200000000000003,-0.08999999999999986,0.9913793103448276,0,2,10,40,100.14285714285714,92.23333333333333,110.0,75.0,80.0
P14,2024-10-03,10.44,13.28,13.15,139,99,-0.129999999999999,2.84,1.2720306513409962,0,3,10,40,101.28571428571429,91.6,125.0,91.0,118.0
P14,2024-10-04,10.44,13.08,14.58,175,94,1.5,2.6400000000000006,1.252873563218391,0,4,10,40,102.14285714285714,91.56666666666666,99.0,88.0,95.0
P14,2024-10-05,10.44,14.78,13.38,151,82,-1.3999999999999986,4.34,1.4157088122605364,0,5,10,40,98.0,91.76666666666667,94.0,111.0,76.0
P14,2024-10-06,10.44,13.71,13.02,164,90,-0.6900000000000013,3.2700000000000014,1.3132183908045978,0,6,10,40,97.57142857142857,92.76666666666667,82.0,93.0,60.0
P14,2024-10-07,10.44,14.01,15.01,114,86,1.0,3.5700000000000003,1.3419540229885059,0,0,10,41,98.0,92.5,90.0,83.0,94.0
P14,2024-10-08,10.44,12.04,13.56,184,109,1.5200000000000014,1.5999999999999996,1.1532567049808429,0,1,10,41,97.85714285714286,93.03333333333333,86.0,110.0,93.0
P14,2024-10-09,10.44,14.21,13.78,170,82,-0.4300000000000015,3.7700000000000014,1.3611111111111112,0,2,10,41,91.71428571428571,93.06666666666666,109.0,125.0,81.0
P14,2024-10-10,10.44,12.74,14.52,117,98,1.7799999999999994,2.3000000000000007,1.2203065134099618,0,3,10,41,91.57142857142857,93.16666666666667,82.0,99.0,95.0
P14,2024-10-11,10.44,13.72,14.2,142,89,0.47999999999999865,3.280000000000001,1.3141762452107282,0,4,10,41,90.85714285714286,93.3,98.0,94.0,85.0
P14,2024-10-12,10.44,14.82,14.92,116,80,0.09999999999999964,4.380000000000001,1.4195402298850575,0,5,10,41,90.57142857142857,92.46666666666667,89.0,82.0,105.0
P14,2024-10-13,10.44,12.03,13.89,37,111,1.8600000000000012,1.5899999999999999,1.1522988505747127,0,6,10,41,93.57142857142857,92.2,80.0,90.0,119.0
P14,2024-10-14,10.44,14.1,14.55,91,87,0.45000000000000107,3.66,1.3505747126436782,0,0,10,42,93.71428571428571,92.36666666666666,111.0,86.0,82.0
P14,2024-10-15,10.44,10.22,14.59,173,127,4.369999999999999,-0.21999999999999886,0.9789272030651343,0,1,10,42,96.28571428571429,93.4,87.0,109.0,96.0
P14,2024-10-16,10.44,15.31,12.68,196,77,-2.630000000000001,4.870000000000001,1.4664750957854407,0,2,10,42,95.57142857142857,92.2,127.0,82.0,113.0
P14,2024-10-17,10.44,14.08,14.11,145,82,0.02999999999999936,3.6400000000000006,1.3486590038314177,0,3,10,42,93.28571428571429,92.23333333333333,77.0,98.0,81.0
P14,2024-10-18,10.44,12.92,13.9,20,94,0.9800000000000004,2.4800000000000004,1.2375478927203065,1,4,10,42,94.0,92.0,82.0,89.0,101.0
P14,2024-10-19,10.44,11.49,15.02,173,114,3.5299999999999994,1.0500000000000007,1.1005747126436782,0,5,10,42,98.85714285714286,93.16666666666667,94.0,80.0,79.0
P14,2024-10-20,10.44,13.95,14.34,137,88,0.39000000000000057,3.51,1.3362068965517242,0,6,10,42,95.57142857142857,93.66666666666667,114.0,111.0,73.0
P14,2024-10-21,10.44,13.31,13.3,178,94,-0.009999999999999787,2.870000000000001,1.2749042145593872,0,0,10,43,96.57142857142857,93.66666666666667,88.0,87.0,94.0
P14,2024-10-22,10.44,11.76,15.11,111,113,3.3499999999999996,1.3200000000000003,1.1264367816091954,0,1,10,43,94.57142857142857,94.83333333333333,94.0,127.0,78.0
P14,2024-10-23,10.44,11.46,14.34,114,114,2.879999999999999,1.0200000000000014,1.0977011494252875,0,2,10,43,99.85714285714286,95.73333333333333,113.0,77.0,87.0
P14,2024-10-24,10.44,14.82,13.41,132,80,-1.4100000000000001,4.380000000000001,1.4195402298850575,0,3,10,43,99.57142857142857,95.53333333333333,114.0,82.0,86.0
P14,2024-10-25,10.44,14.16,14.87,174,85,0.7099999999999991,3.7200000000000006,1.35632183908046,0,4,10,43,98.28571428571429,95.86666666666666,80.0,94.0,75.0
P14,2024-10-26,10.44,13.0,12.89,183,96,-0.10999999999999943,2.5600000000000005,1.2452107279693487,0,5,10,43,95.71428571428571,96.03333333333333,85.0,114.0,91.0
P14,2024-10-27,10.44,13.09,13.9,169,95,0.8100000000000005,2.6500000000000004,1.253831417624521,0,6,10,43,96.71428571428571,96.26666666666667,96.0,88.0,88.0
P14,2024-10-28,10.44,13.39,13.97,71,91,0.5800000000000001,2.950000000000001,1.2825670498084292,0,0,10,44,96.28571428571429,95.6,95.0,94.0,111.0
P14,2024-10-29,10.44,14.22,12.44,138,81,-1.7800000000000011,3.780000000000001,1.3620689655172415,0,1,10,44,91.71428571428571,95.2,91.0,113.0,93.0
P14,2024-10-30,10.44,13.29,14.36,81,92,1.0700000000000003,2.8499999999999996,1.2729885057471264,0,2,10,44,88.57142857142857,95.5,81.0,114.0,83.0
P14,2024-10-31,10.44,11.4,14.62,156,114,3.219999999999999,0.9600000000000009,1.0919540229885059,0,3,10,44,93.42857142857143,95.63333333333334,92.0,80.0,110.0
P14,2024-11-01,10.44,14.31,14.01,182,82,-0.3000000000000007,3.870000000000001,1.370689655172414,0,4,11,44,93.0,94.2,114.0,85.0,125.0
P14,2024-11-02,10.44,15.16,13.45,129,77,-1.7100000000000009,4.720000000000001,1.4521072796934866,0,5,11,44,90.28571428571429,93.46666666666667,82.0,96.0,99.0
P14,2024-11-03,10.44,16.19,14.44,34,66,-1.7500000000000018,5.750000000000002,1.5507662835249043,0,6,11,44,86.14285714285714,92.53333333333333,77.0,95.0,94.0
P14,2024-11-04,10.44,16.3,13.88,40,61,-2.42,5.860000000000001,1.5613026819923372,0,0,11,45,81.85714285714286,91.83333333333333,66.0,91.0,82.0
P14,2024-11-05,10.44,12.87,12.74,172,94,-0.129999999999999,2.4299999999999997,1.2327586206896552,0,1,11,45,83.71428571428571,91.96666666666667,61.0,81.0,90.0
P14,2024-11-06,10.44,14.5,14.95,53,82,0.4499999999999993,4.0600000000000005,1.388888888888889,0,2,11,45,82.28571428571429,91.83333333333333,94.0,92.0,86.0
P14,2024-11-07,10.44,12.76,13.38,86,101,0.620000000000001,2.3200000000000003,1.2222222222222223,0,3,11,45,80.42857142857143,91.56666666666666,82.0,114.0,109.0
P14,2024-11-08,10.44,15.23,12.9,82,80,-2.33,4.790000000000001,1.4588122605363987,0,4,11,45,80.14285714285714,91.5,101.0,82.0,82.0
P14,2024-11-09,10.44,11.89,14.66,166,109,2.7699999999999996,1.450000000000001,1.138888888888889,0,5,11,45,84.71428571428571,91.86666666666666,80.0,77.0,98.0
P14,2024-11-10,10.44,12.9,13.04,68,104,0.1399999999999988,2.460000000000001,1.235632183908046,0,6,11,45,90.14285714285714,92.36666666666666,109.0,66.0,89.0
P14,2024-11-11,10.44,15.64,15.04,75,73,-0.6000000000000014,5.200000000000001,1.4980842911877397,0,0,11,46,91.85714285714286,92.13333333333334,104.0,61.0,80.0
P14,2024-11-12,10.44,12.45,13.94,179,98,1.4900000000000002,2.01,1.1925287356321839,0,1,11,46,92.42857142857143,91.7,73.0,94.0,111.0
P14,2024-11-13,10.44,14.05,12.79,100,93,-1.2600000000000016,3.610000000000001,1.345785440613027,0,2,11,46,94.0,91.9,98.0,82.0,87.0
P14,2024-11-14,10.44,14.06,12.93,118,84,-1.1300000000000008,3.620000000000001,1.3467432950191571,0,3,11,46,91.57142857142857,90.46666666666667,93.0,101.0,127.0
P14,2024-11-15,10.44,11.4,13.76,56,113,2.3599999999999994,0.9600000000000009,1.0919540229885059,0,4,11,46,96.28571428571429,91.66666666666667,84.0,80.0,77.0
P14,2024-11-16,10.44,14.22,14.51,146,88,0.28999999999999915,3.780000000000001,1.3620689655172415,0,5,11,46,93.28571428571429,91.86666666666666,113.0,109.0,82.0
P14,2024-11-17,10.44,11.18,14.41,150,117,3.2300000000000004,0.7400000000000002,1.0708812260536398,0,6,11,46,95.14285714285714,92.63333333333334,88.0,104.0,94.0
P14,2024-11-18,10.44,11.78,13.14,198,110,1.3600000000000012,1.3399999999999999,1.128352490421456,0,0,11,47,100.42857142857143,92.5,117.0,73.0,114.0
P14,2024-11-19,10.44,13.18,13.86,82,102,0.6799999999999997,2.74,1.2624521072796935,0,1,11,47,101.0,92.96666666666667,110.0,98.0,88.0
P14,2024-11-20,10.44,12.02,13.76,118,114,1.7400000000000002,1.58,1.1513409961685823,0,2,11,47,104.0,93.63333333333334,102.0,93.0,94.0
P14,2024-11-21,10.44,15.74,13.3,141,72,-2.4399999999999995,5.300000000000001,1.5076628352490422,0,3,11,47,102.28571428571429,92.26666666666667,114.0,84.0,113.0
P14,2024-11-22,10.44,16.46,12.54,82,55,-3.9200000000000017,6.020000000000001,1.5766283524904217,0,4,11,47,94.0,90.3,72.0,113.0,114.0
P14,2024-11-23,10.44,12.67,15.03,92,102,2.3599999999999994,2.2300000000000004,1.21360153256705,0,5,11,47,96.0,91.03333333333333,55.0,88.0,80.0
P14,2024-11-24,10.44,11.66,14.17,123,112,2.51,1.2200000000000006,1.1168582375478928,0,6,11,47,95.28571428571429,91.93333333333334,102.0,117.0,85.0
P14,2024-11-25,10.44,14.53,13.29,137,85,-1.2400000000000002,4.09,1.3917624521072798,0,0,11,48,91.71428571428571,91.56666666666666,112.0,110.0,96.0
P14,2024-11-26,10.44,13.09,13.86,43,94,0.7699999999999996,2.6500000000000004,1.253831417624521,0,1,11,48,90.57142857142857,91.53333333333333,85.0,102.0,95.0
P14,2024-11-27,10.44,14.2,13.9,40,89,-0.29999999999999893,3.76,1.3601532567049808,0,2,11,48,87.0,91.46666666666667,94.0,114.0,91.0
P14,2024-11-28,10.44,16.17,13.87,20,65,-2.3000000000000025,5.730000000000002,1.548850574712644,1,3,11,48,86.0,90.93333333333334,89.0,72.0,81.0
P14,2024-11-29,10.44,10.24,12.45,198,127,2.209999999999999,-0.1999999999999993,0.9808429118773947,0,4,11,48,96.28571428571429,92.1,65.0,55.0,92.0
P14,2024-11-30,10.44,14.92,14.39,138,76,-0.5299999999999994,4.48,1.4291187739463602,0,5,11,48,92.57142857142857,90.83333333333333,127.0,102.0,114.0
P14,2024-12-01,10.44,12.05,13.73,83,111,1.6799999999999997,1.6100000000000012,1.1542145593869733,0,6,12,48,92.42857142857143,91.8,76.0,112.0,82.0
P14,2024-12-02,10.44,11.72,14.12,122,114,2.3999999999999986,1.2800000000000011,1.1226053639846745,0,0,12,49,96.57142857142857,93.03333333333333,111.0,85.0,77.0
P14,2024-12-03,10.44,13.89,14.77,190,93,0.879999999999999,3.450000000000001,1.3304597701149425,0,1,12,49,96.42857142857143,93.93333333333334,114.0,94.0,66.0
P14,2024-12-04,10.44,13.67,14.58,78,91,0.9100000000000001,3.2300000000000004,1.3093869731800767,0,2,12,49,96.71428571428571,94.93333333333334,93.0,89.0,61.0
P14,2024-12-05,10.44,13.14,14.47,71,95,1.33,2.700000000000001,1.2586206896551726,0,3,12,49,101.0,94.96666666666667,91.0,65.0,94.0
P14,2024-12-06,10.44,17.11,13.17,77,62,-3.9399999999999995,6.67,1.6388888888888888,0,4,12,49,91.71428571428571,94.3,95.0,127.0,82.0
P14,2024-12-07,10.44,11.97,12.94,174,114,0.9699999999999989,1.5300000000000011,1.146551724137931,0,5,12,49,97.14285714285714,94.73333333333333,62.0,76.0,101.0
P14,2024-12-08,10.44,13.59,13.01,43,93,-0.5800000000000001,3.1500000000000004,1.3017241379310345,0,6,12,49,94.57142857142857,95.16666666666667,114.0,111.0,80.0
P14,2024-12-09,10.44,13.81,13.44,91,97,-0.370000000000001,3.370000000000001,1.3227969348659006,0,0,12,50,92.14285714285714,94.76666666666667,93.0,114.0,109.0
P14,2024-12-10,10.44,10.72,12.73,69,122,2.01,0.28000000000000114,1.0268199233716475,0,1,12,50,96.28571428571429,95.36666666666666,97.0,93.0,104.0
P14,2024-12-11,10.44,12.61,13.99,78,111,1.3800000000000008,2.17,1.2078544061302683,0,2,12,50,99.14285714285714,96.63333333333334,122.0,91.0,73.0
P14,2024-12-12,10.44,16.38,12.47,145,62,-3.9099999999999984,5.9399999999999995,1.5689655172413792,0,3,12,50,94.42857142857143,95.43333333333334,111.0,95.0,98.0
P14,2024-12-13,10.44,12.44,13.85,137,108,1.4100000000000001,2.0,1.1915708812260537,0,4,12,50,101.0,95.93333333333334,62.0,62.0,93.0
P14,2024-12-14,10.44,12.5,13.07,197,113,0.5700000000000003,2.0600000000000005,1.1973180076628354,0,5,12,50,100.85714285714286,96.9,108.0,114.0,84.0
P14,2024-12-15,10.44,14.8,15.05,197,79,0.25,4.360000000000001,1.4176245210727971,0,6,12,50,98.85714285714286,95.76666666666667,113.0,93.0,113.0
P14,2024-12-16,10.44,13.27,13.2,184,95,-0.07000000000000028,2.83,1.2710727969348659,0,0,12,51,98.57142857142857,96.0,79.0,97.0,88.0
P14,2024-12-17,10.44,12.71,14.71,158,106,2.0,2.2700000000000014,1.217432950191571,0,1,12,51,96.28571428571429,95.63333333333334,95.0,122.0,117.0
P14,2024-12-18,10.44,14.82,14.61,153,88,-0.21000000000000085,4.380000000000001,1.4195402298850575,0,2,12,51,93.0,94.9,106.0,111.0,110.0
P14,2024-12-19,10.44,14.98,13.33,115,82,-1.6500000000000004,4.540000000000001,1.4348659003831419,0,3,12,51,95.85714285714286,94.23333333333333,88.0,62.0,102.0
P14,2024-12-20,10.44,14.65,12.84,144,87,-1.8100000000000005,4.210000000000001,1.403256704980843,0,4,12,51,92.85714285714286,93.33333333333333,82.0,108.0,114.0
P14,2024-12-21,10.44,13.62,14.63,69,87,1.0100000000000016,3.1799999999999997,1.3045977011494252,0,5,12,51,89.14285714285714,93.83333333333333,87.0,113.0,72.0
P14,2024-12-22,10.44,11.15,13.76,166,120,2.6099999999999994,0.7100000000000009,1.068007662835249,0,6,12,51,95.0,96.0,87.0,79.0,55.0
P14,2024-12-23,10.44,14.98,13.0,20,81,-1.9800000000000004,4.540000000000001,1.4348659003831419,1,0,12,52,93.0,95.3,120.0,95.0,102.0
P14,2024-12-24,10.44,13.97,12.74,36,93,-1.2300000000000004,3.530000000000001,1.3381226053639848,0,1,12,52,91.14285714285714,94.66666666666667,81.0,106.0,112.0
P14,2024-12-25,10.44,15.66,13.31,147,73,-2.3499999999999996,5.220000000000001,1.5,0,2,12,52,89.0,94.26666666666667,93.0,88.0,85.0
P14,2024-12-26,10.44,14.04,12.48,178,88,-1.5599999999999987,3.5999999999999996,1.3448275862068966,0,3,12,52,89.85714285714286,94.06666666666666,73.0,82.0,94.0
P14,2024-12-27,10.44,12.99,15.06,21,102,2.0700000000000003,2.5500000000000007,1.2442528735632186,1,4,12,52,92.0,94.5,88.0,87.0,89.0
P14,2024-12-28,10.44,13.08,13.02,91,101,-0.0600000000000005,2.6400000000000006,1.252873563218391,0,5,12,52,94.0,95.7,102.0,87.0,65.0
P14,2024-12-29,10.44,12.26,13.21,101,108,0.9500000000000011,1.8200000000000003,1.174329501915709,0,6,12,52,92.28571428571429,95.06666666666666,101.0,120.0,127.0
P14,2024-12-30,10.44,14.07,12.87,89,89,-1.200000000000001,3.630000000000001,1.3477011494252875,0,0,12,1,93.42857142857143,95.5,108.0,81.0,76.0
P15,2024-01-01,26.51,38.42,35.05,41,75,-3.3700000000000045,11.91,1.4492644285175404,0,0,1,1,75.0,75.0,0.0,0.0,0.0
P15,2024-01-02,26.51,37.16,34.27,136,102,-2.8899999999999935,10.649999999999995,1.4017351942663143,0,1,1,1,88.5,88.5,75.0,0.0,0.0
P15,2024-01-03,26.51,38.15,36.32,118,83,-1.8299999999999983,11.639999999999997,1.4390795926065634,0,2,1,1,86.66666666666667,86.66666666666667,102.0,0.0,0.0
P15,2024-01-04,26.51,35.87,38.22,188,129,2.3500000000000014,9.359999999999996,1.3530743115805355,0,3,1,1,97.25,97.25,83.0,0.0,0.0
P15,2024-01-05,26.51,37.36,38.63,98,101,1.2700000000000031,10.849999999999998,1.4092795171633345,0,4,1,1,98.0,98.0,129.0,0.0,0.0
P15,2024-01-06,26.51,36.61,34.92,158,118,-1.6899999999999977,10.099999999999998,1.3809883062995094,0,5,1,1,101.33333333333333,101.33333333333333,101.0,0.0,0.0
